时间戳,入口温度_℃,入口粉尘浓度_g_Nm3,烟气流量_Nm3_h,电场1电压_kV,电场2电压_kV,电场3电压_kV,电场4电压_kV,电场1振打周期_s,电场2振打周期_s,电场3振打周期_s,电场4振打周期_s,出口粉尘浓度_mg_Nm3,总电耗_kW,出口浓度原始缺失标记,右删失标记,未删失标记,入口粉尘负荷_kg_h,电场1振打频率_次_分钟,电场1_5分钟平均振打频率_次_分钟,电场2振打频率_次_分钟,电场2_5分钟平均振打频率_次_分钟,电场3振打频率_次_分钟,电场3_5分钟平均振打频率_次_分钟,电场4振打频率_次_分钟,电场4_5分钟平均振打频率_次_分钟,入口温度_℃_滞后1分钟,入口温度_℃_滞后3分钟,入口温度_℃_滞后5分钟,入口粉尘浓度_g_Nm3_滞后1分钟,入口粉尘浓度_g_Nm3_滞后3分钟,入口粉尘浓度_g_Nm3_滞后5分钟,烟气流量_Nm3_h_滞后1分钟,烟气流量_Nm3_h_滞后3分钟,烟气流量_Nm3_h_滞后5分钟,入口粉尘负荷_kg_h_滞后1分钟,入口粉尘负荷_kg_h_滞后3分钟,入口粉尘负荷_kg_h_滞后5分钟,电场1电压_kV_滞后1分钟,电场1电压_kV_滞后3分钟,电场1电压_kV_滞后5分钟,电场2电压_kV_滞后1分钟,电场2电压_kV_滞后3分钟,电场2电压_kV_滞后5分钟,电场3电压_kV_滞后1分钟,电场3电压_kV_滞后3分钟,电场3电压_kV_滞后5分钟,电场4电压_kV_滞后1分钟,电场4电压_kV_滞后3分钟,电场4电压_kV_滞后5分钟,数据集,入口温度_℃_标准化,入口粉尘浓度_g_Nm3_标准化,烟气流量_Nm3_h_标准化,入口粉尘负荷_kg_h_标准化,电场1电压_kV_标准化,电场2电压_kV_标准化,电场3电压_kV_标准化,电场4电压_kV_标准化,电场1_5分钟平均振打频率_次_分钟_标准化,电场2_5分钟平均振打频率_次_分钟_标准化,电场3_5分钟平均振打频率_次_分钟_标准化,电场4_5分钟平均振打频率_次_分钟_标准化,入口温度_℃_滞后1分钟_标准化,入口温度_℃_滞后3分钟_标准化,入口温度_℃_滞后5分钟_标准化,入口粉尘浓度_g_Nm3_滞后1分钟_标准化,入口粉尘浓度_g_Nm3_滞后3分钟_标准化,入口粉尘浓度_g_Nm3_滞后5分钟_标准化,烟气流量_Nm3_h_滞后1分钟_标准化,烟气流量_Nm3_h_滞后3分钟_标准化,烟气流量_Nm3_h_滞后5分钟_标准化,入口粉尘负荷_kg_h_滞后1分钟_标准化,入口粉尘负荷_kg_h_滞后3分钟_标准化,入口粉尘负荷_kg_h_滞后5分钟_标准化,电场1电压_kV_滞后1分钟_标准化,电场1电压_kV_滞后3分钟_标准化,电场1电压_kV_滞后5分钟_标准化,电场2电压_kV_滞后1分钟_标准化,电场2电压_kV_滞后3分钟_标准化,电场2电压_kV_滞后5分钟_标准化,电场3电压_kV_滞后1分钟_标准化,电场3电压_kV_滞后3分钟_标准化,电场3电压_kV_滞后5分钟_标准化,电场4电压_kV_滞后1分钟_标准化,电场4电压_kV_滞后3分钟_标准化,电场4电压_kV_滞后5分钟_标准化,电场1电压_振打交互项,电场2电压_振打交互项,电场3电压_振打交互项,电场4电压_振打交互项
2024-05-07 13:14:00,113.8,49.84,495064,63.5,62.7,46.1,41.9,230,211,444,438,49.54,1814.4,0,0,1,24673.98976,0.2608695652173913,0.28443064182194616,0.2843601895734597,0.29437155069992915,0.13513513513513514,0.13549493445942673,0.136986301369863,0.1363734699701239,118.6,116.8,117.9,44.38,43.89,51.01,476706.0,480048.0,486380.0,21156.21228,21069.30672,24810.2438,60.2,63.5,63.0,62.2,64.6,62.7,45.5,42.1,43.6,46.3,43.5,42.4,测试集,-2.1202400709714895,1.4353383264605404,1.3925485655086025,1.884813768095817,1.0273725752478406,0.8535760888895324,-1.2750167332500983,-2.763657405820512,2.365860234818352,3.089567049169442,-0.29648045280042845,-0.1797095228707771,-1.28632308114302,-1.5986968478206995,-1.4074083507213044,0.8356030712130745,0.7815083743590227,1.563330602857199,0.5716453216620279,0.7209508710265146,1.0038457557722065,1.0210827790304489,0.9994842584744804,1.9179340709363408,0.34311512119646376,1.0269612744749868,0.9230772904422594,0.7503328406417442,1.244959857470704,0.8529082723677168,-1.486151265747953,-2.6831726245343326,-2.1575069526314317,-1.2110773248738258,-2.200042933185066,-2.5892348752709022,2.430619922121791,2.637180558192026,0.3780175384021123,0.49665555377829385
2024-05-07 13:15:00,119.5,42.44,492745,60.0,59.1,46.3,39.0,176,218,440,441,50.0,1790.6,0,1,0,20912.097799999996,0.3409090909090909,0.29464144551101074,0.27522935779816515,0.2925453843448702,0.13636363636363635,0.13633594367048,0.1360544217687075,0.13643503305689703,113.8,121.2,117.7,49.84,45.26,48.11,495064.0,484543.0,484047.0,24673.98976,21930.41618,23287.50117,63.5,60.4,59.4,62.7,64.0,65.0,46.1,41.5,45.1,41.9,41.6,42.9,测试集,-1.1301207929237451,0.6226782271811702,1.2888604844254683,0.9612394136302201,0.3018005374290691,0.11126628308327363,-1.2046801450707767,-3.787210620208789,3.1271499013163857,2.9545407257645215,-0.18105950864605233,-0.1713419139826882,-2.1201235267238534,-0.8344212841043858,-1.442151781913082,1.4352991674933429,0.9319875688060847,1.2447752346680052,1.3924225297388608,0.9218996056731685,0.8995622020737978,1.8848640345164394,1.2109400050699732,1.5439721666765853,1.0272345504644445,0.384312593125161,0.17677382613548698,0.8534369730897959,1.121240875749451,1.3272239040035556,-1.2751426904363612,-2.894245306032151,-1.6294916555089474,-2.7642603228362,-2.8708177004912594,-2.4126853148305867,0.9437755208385455,0.32874076477397596,0.21811879514216986,0.6489079163221375
2024-05-07 13:16:00,119.5,46.28,494063,58.5,60.7,43.5,46.3,199,187,448,448,50.0,1828.1,0,1,0,22865.23564,0.3015075376884422,0.297800095905842,0.32085561497326204,0.29701501480220915,0.13392857142857142,0.13392457766422347,0.13392857142857142,0.13588589540639268,119.5,118.6,116.8,42.44,44.38,43.89,492745.0,476706.0,480048.0,20912.097799999996,21156.21228,21069.30672,60.0,60.2,63.5,59.1,62.2,64.6,46.3,45.5,42.1,39.0,46.3,43.5,测试集,-1.1301207929237451,1.0443829273477623,1.3477914421087676,1.4407502658664793,-0.009158907350404415,0.44118175233049994,-2.189392379581299,-1.2106801150245057,3.3626502574969943,3.285024181426287,-0.5119977879014367,-0.24598029431728058,-1.1299854975966128,-1.2860386626640266,-1.5984972222760805,0.6225242384688028,0.835329400110162,0.7812222506133856,1.2887411730807186,0.5715469397274896,0.7208095525924706,0.9611410933452267,1.0208249601236055,0.9992181129068947,0.3016533376044643,0.342851387876786,1.0267305493737555,0.11108721946382338,0.7500839305856892,1.2447342289364518,-1.2048064986658322,-1.487094096046699,-2.6855222497539164,-3.787949116947765,-1.2115327497864659,-2.200825842302208,-0.030798202160228518,1.4492927248097154,1.1209640551938878,0.29780345101780703
2024-05-07 13:17:00,116.1,45.73,481932,62.8,67.3,43.4,45.4,182,201,436,450,49.74,1944.0,0,0,1,22038.75036,0.32967032967032966,0.303734161839908,0.29850746268656714,0.29701501480220915,0.13761467889908258,0.13569644048266657,0.13333333333333333,0.13564673247664677,119.5,113.8,121.2,46.28,49.84,45.26,494063.0,495064.0,484543.0,22865.23564,24673.98976,21930.41618,58.5,63.5,60.4,60.7,62.7,64.0,43.5,46.1,41.5,46.3,41.9,41.6,测试集,-1.7207182570224002,0.9839825145634843,0.8053851844030756,1.237841565386065,0.8822581676840857,1.802083062975306,-2.224560673670961,-1.528334560869143,3.805078024545397,3.285024181426287,-0.2688255648997256,-0.27848714154568593,-1.1299854975966128,-2.119793823081822,-0.8341417360569807,1.0442885259626182,1.4350494013371404,0.9317122004131079,1.3476683089476575,1.3922403481019663,0.9217330733272957,1.4407290903587269,1.8846573739380026,1.2106932020607915,-0.009310039335527154,1.0269612744749868,0.38408034399847923,0.4410204432975891,0.8531830820200677,1.1209997163357994,-2.1895131834532573,-1.2760214145488806,-2.896728368602911,-1.2110773248738258,-2.7649058951271246,-2.8717141719754053,3.357061165830402,5.91988643881263,0.5980187797533102,0.42562152318192875
2024-05-07 13:18:00,117.6,48.08,479996,61.0,57.8,44.4,44.3,217,184,444,443,49.72,1789.2,0,0,1,23078.20768,0.2764976958525346,0.3018908438675577,0.32608695652173914,0.3010079163106386,0.13513513513513514,0.13563543139231213,0.13544018058690746,0.13514856169747652,116.1,119.5,118.6,45.73,42.44,44.38,481932.0,492745.0,476706.0,22038.75036,20912.097799999996,21156.21228,62.8,60.0,60.2,67.3,59.1,62.2,43.4,46.3,45.5,45.4,39.0,46.3,测试集,-1.460160552272994,1.2420570055508517,0.7188219567286696,1.4930365931862626,0.509106833948718,-0.15679003568009836,-1.8728777327743455,-1.9165788835681452,3.66764526536668,3.5802584074362103,-0.27719851339798396,-0.34619814270020377,-1.7205941465497043,-1.129709570085689,-1.285806341550086,0.9838795785351182,0.6222420736668761,0.8350471231694909,0.8052972276109074,1.2885695771018348,0.5714243676545873,1.2377877454732364,0.9608797243307351,1.020560766660773,0.8821183078924477,0.30139018262840955,0.34261904042588165,1.8019949916118703,0.11086919169254272,0.7497961785338387,-2.224681279338523,-1.2056638540496096,-1.4886875762762852,-1.528773847184311,-3.788720013647104,-1.2121483038364442,1.8672232690978363,-0.5613488434458955,0.5191589233012353,0.663516049829722
2024-05-07 13:19:00,117.6,45.76,489973,63.7,61.9,42.4,45.3,201,219,459,421,50.0,1842.3,0,1,0,22421.16448,0.29850746268656714,0.3094184233613929,0.273972602739726,0.29893039894389195,0.13071895424836602,0.13475219521495832,0.14251781472684086,0.1362548643688721,117.6,119.5,113.8,48.08,46.28,49.84,479996.0,494063.0,495064.0,23078.20768,22865.23564,24673.98976,61.0,58.5,63.5,57.8,60.7,62.7,44.4,43.5,46.1,44.3,46.3,41.9,测试集,-1.460160552272994,0.987277082533536,1.164917681164387,1.331727269115188,1.068833834551771,0.6886183542659186,-2.5762436145675762,-1.5636294992963256,4.228881056094553,3.426647247607007,-0.3984147285852184,-0.19583030782863559,-1.4600315073056938,-1.129709570085689,-2.119648690152739,1.2419905357253438,1.0440231734309051,1.4348099887946626,0.7187396137729757,1.3474906966267046,1.392014800057239,1.4930238296196685,1.4404961254339226,1.884472198090839,0.5089622555644586,-0.00956885673440923,1.0267305493737555,-0.1569835249011119,0.44078647628255396,0.8529082723677168,-1.873000320485871,-2.190669701039425,-1.277481457427291,-1.9170695966749054,-1.2115327497864659,-2.7657844357112173,4.519971155048884,2.3596521882969768,1.0264134004673429,0.30620604617713476
2024-05-07 13:20:00,117.8,41.63,490046,63.0,61.2,45.7,44.6,190,201,438,454,49.71,1869.2,0,0,1,20400.614980000002,0.3157894736842105,0.3043944999164168,0.29850746268656714,0.3035860199215723,0.136986301369863,0.1348767282162036,0.13215859030837004,0.13547569807680462,117.6,116.1,119.5,45.76,45.73,42.44,489973.0,481932.0,492745.0,22421.16448,22038.75036,20912.097799999996,63.7,62.8,60.0,61.9,67.3,59.1,42.4,43.4,46.3,45.3,45.4,39.0,测试集,-1.4254195249730726,0.5337248919897802,1.1681816871665727,0.8356663189415208,0.923719426988016,0.5442803364702581,-1.415689909608744,-1.8106940682865977,3.8543110300315124,3.7708827998837915,-0.38132369510639563,-0.3017340097471147,-1.4600315073056938,-1.7202861420482953,-1.1294609011870875,0.9871746120311637,0.9836118179959527,0.6219445665187884,1.164806407812771,0.8051749902866472,1.288357037079695,1.331688553744137,1.2375427611396954,0.9606100474783847,1.0686963340564437,0.8818470561056707,0.3011577368532826,0.6884703611729123,1.801695275216348,0.11050119676379427,-2.5763622381911753,-2.225848481289062,-1.2070794178109612,-1.5640734607743656,-1.529268165878873,-3.789771886265045,3.5603019760942987,2.0524173591106587,0.5398361074568455,0.546347981649431
2024-05-07 13:21:00,120.7,45.4,488344,57.8,63.0,43.8,46.7,195,198,439,451,50.0,1829.6,0,1,0,22170.8176,0.3076923076923077,0.30563145391718993,0.30303030303030304,0.3000209575329805,0.1366742596810934,0.13542586586670802,0.13303769401330376,0.13529752259375108,117.8,117.6,119.5,41.63,48.08,46.28,490046.0,479996.0,494063.0,20400.614980000002,23078.20768,22865.23564,63.0,61.0,58.5,61.2,57.8,60.7,45.7,44.4,43.5,44.6,44.3,46.3,测试集,-0.9216746291242195,0.9477422668929181,1.0920811636635568,1.2702651217311158,-0.1542733149141593,0.9154352393733867,-2.083887497312315,-1.0695003613157759,3.9465349457386063,3.5072829007250026,-0.30595949545327167,-0.3259514886583422,-1.4252898220731585,-1.459737654417734,-1.1294609011870875,0.5335583340755767,1.2417330639452933,1.0437558126727557,1.1680702021362055,0.7186262138070205,1.3472707635154013,0.8355477961764958,1.4927939619042887,1.4402703206843608,0.9235800914844472,0.5086962088702888,-0.009802039941205732,0.5441245757456408,-0.15718860203684207,0.44045989703220445,-1.4158150739774216,-1.8740606787926988,-2.192707972439598,-1.8111707559047419,-1.9176114522140382,-1.2121483038364442,-0.6088450285036666,3.2106903617753786,0.637585167259057,0.348605234891512
2024-05-07 13:22:00,118.6,43.61,487194,63.9,61.7,44.2,42.8,215,185,439,426,50.0,1854.1,0,1,0,21246.53034,0.27906976744186046,0.2955113414714961,0.32432432432432434,0.30518432986053196,0.1366742596810934,0.13523778202311018,0.14084507042253522,0.13679987001159147,120.7,117.6,116.1,45.4,45.76,45.73,488344.0,489973.0,481932.0,22170.8176,22421.16448,22038.75036,57.8,63.7,62.8,63.0,61.9,67.3,43.8,42.4,43.4,46.7,45.3,45.4,测试集,-1.2864554157733898,0.7511663780131788,1.0406618910263836,1.043345258382549,1.1102950938557,0.6473789206100161,-1.9432143209536672,-2.446002959975875,3.1920069709273835,3.8890614718987506,-0.33177231001336266,-0.1217535469137241,-0.9215353862014038,-1.459737654417734,-1.7200992314473014,0.9476342100786187,0.9869069828378593,0.9833401393954943,1.091974613937776,1.1646474653241876,0.8050231038859991,1.2702165181924734,1.3314491307820155,1.2372983915728355,-0.15442628190752375,1.0684224797233632,0.8816159868696603,0.9152994525586263,0.6882244397250613,1.8015395356393942,-2.0840088957974627,-2.577636283785425,-2.227908992247764,-1.069878870513608,-1.564572101000252,-1.529937512629011,3.5440696793738677,2.5176964178638137,0.6447047041138461,0.2978095361385307
2024-05-07 13:23:00,118.2,46.24,503185,65.1,63.7,44.0,47.8,204,196,454,442,49.91,1922.8,0,0,1,23267.274400000002,0.29411764705882354,0.29903533171275387,0.30612244897959184,0.30119142835210255,0.13215859030837004,0.13464247305775717,0.13574660633484162,0.1368611551611783,118.6,117.8,117.6,43.61,41.63,48.08,487194.0,490046.0,479996.0,21246.53034,20400.614980000002,23078.20768,63.9,63.0,61.0,61.7,61.2,57.8,44.2,45.7,44.4,42.8,44.6,44.3,测试集,-1.35593747037323,1.0399901700543603,1.7556580551490215,1.5394539745814821,1.3590626496792777,1.0597732571690486,-2.013550909132991,-0.6812560386167761,3.4547460693572765,3.5938272458888316,-0.41347310703383366,-0.11342371504092574,-1.28632308114302,-1.424997856066992,-1.4595234975089721,0.7510305448145748,0.5332726229354018,1.2414798343074274,1.040558675965864,1.167910926420785,0.7184851870578296,1.043260147469302,0.8352789887705115,1.4925729410112671,1.1101581176484419,0.9233082613540472,0.5084642547162749,0.6472287081936925,0.5438856277169324,-0.15759024720428966,-1.9433365122564,-1.4167365355474253,-1.8758987941661078,-2.446563800525715,-1.8116996468499007,-1.918346545597705,4.69521634698977,3.8086420060784785,0.8325491505700183,0.07727059079397912
2024-05-07 13:24:00,120.5,49.64,492895,63.4,61.3,45.4,46.3,205,198,441,439,50.0,1861.8,0,1,0,24467.307800000002,0.2926829268292683,0.2978704245412941,0.30303030303030304,0.3070029684102179,0.1360544217687075,0.13570956656182548,0.1366742596810934,0.1356924441520288,118.2,120.7,117.6,46.24,45.4,45.76,503185.0,488344.0,489973.0,23267.274400000002,22170.8176,22421.16448,65.1,57.8,63.7,63.7,63.0,61.9,44.0,43.8,42.4,47.8,46.7,45.3,测试集,-0.9564156564241408,1.41337453999353,1.2955673460737953,1.8340717053740896,1.0066419455958753,0.5649000532982085,-1.5211947918777302,-1.2106801150245057,3.367893768689548,4.023531191092884,-0.26702412868517045,-0.2722740446841578,-1.355806451608088,-0.9212707799812395,-1.4595234975089721,1.039895147967891,0.9473650047349816,0.9866355397560723,1.7555084708431183,1.0918231074288818,1.1644504743484525,1.5394486787469137,1.2699734544861676,1.331213351142214,1.358928819200434,-0.15468307510372525,1.0681918529463545,1.0596452379858994,0.9150425728806941,0.687928922233511,-2.013672704026931,-2.0851333602905173,-2.5799191903294205,-0.6815831210230162,-1.0703170093009493,-1.5652474247170745,3.3902631358738713,2.2728929842953742,0.4061957138615701,0.32963677173640354
2024-05-07 13:25:00,119.6,41.71,505240,63.5,62.9,45.0,43.2,216,186,437,456,50.0,1872.5,0,1,0,21073.560400000002,0.2777777777777778,0.2902680853600076,0.3225806451612903,0.3118176049051625,0.13729977116704806,0.13577226052126248,0.13157894736842105,0.135576515564039,120.5,118.6,117.8,49.64,43.61,41.63,492895.0,487194.0,490046.0,24467.307800000002,21246.53034,20400.614980000002,63.4,63.9,63.0,61.3,61.7,61.2,45.4,44.2,45.7,46.3,42.8,44.6,测试集,-1.1127502792737856,0.542510406576584,1.8475420597311003,1.0008797643236893,1.0273725752478406,0.8948155225454347,-1.6618679682363757,-2.304823206267145,2.8010840996206148,4.379524314415178,-0.25841994707111565,-0.2880309719938929,-0.956277071433939,-1.2860386626640266,-1.4247800663171946,1.4133322775197064,0.7507535025012287,0.5329687567831866,1.295447599772707,1.0404124189208392,1.1677135259643907,1.8341138082982922,1.0430036420397895,0.8349978228023426,1.0065036586684446,1.1098836849717382,0.9230772904422594,0.5647454022352499,0.6469847791513108,0.5435719908660825,-1.5213193616332188,-1.94441823929197,-1.418285536659953,-1.2110773248738258,-2.4471704790347175,-1.8124168093335142,2.87775698491301,3.9188663379038546,0.42945983239082675,0.6638604683752064
2024-05-07 13:26:00,116.2,44.07,499614,60.8,62.1,48.2,42.8,210,200,445,450,49.7,1838.4,0,0,1,22017.988980000002,0.2857142857142857,0.28587248096440315,0.3,0.3112115442991019,0.1348314606741573,0.13540370071987526,0.13333333333333333,0.13563564342804493,119.6,118.2,120.7,41.71,46.24,45.4,505240.0,503185.0,488344.0,21073.560400000002,23267.274400000002,22170.8176,63.5,65.1,57.8,62.9,63.7,63.0,45.0,44.0,43.8,43.2,47.8,46.7,测试集,-1.7033477433724384,0.8016830868873018,1.5959900355078522,1.2327444817017927,0.4676455746447877,0.7298577879218223,-0.5364825573672055,-2.446002959975875,2.4733598277329087,4.334712331558184,-0.3090014623439237,-0.2799943567700154,-1.1126146549803464,-1.3555182593655082,-0.9210003140364237,0.542345090065031,1.0396296203083633,0.9470907354291379,1.8473865165233607,1.7552892188618052,1.0916352540421055,1.0007878214668808,1.5392215605907107,1.26973205146238,1.0272345504644445,1.3586509164619924,-0.1549166024453009,0.8946786260690157,1.0593813848888245,0.9147755286680431,-1.6619917451742792,-2.0147757997912437,-2.0871049130151023,-2.3053653461654973,-0.6819737229657865,-1.07090865548419,1.1566557779434892,3.1637235535885013,0.16577389474847445,0.6848670254359988
2024-05-07 13:27:00,117.9,44.69,503076,60.4,60.7,43.6,44.7,212,188,455,428,50.0,1803.9,0,1,0,22482.466439999997,0.2830188679245283,0.2866623010609367,0.3191489361702128,0.31017646666827964,0.13186813186813187,0.13444247515728294,0.14018691588785046,0.13550401252110797,116.2,120.5,118.6,44.07,49.64,43.61,499614.0,492895.0,487194.0,22017.988980000002,24467.307800000002,21246.53034,60.8,63.4,63.9,62.1,61.3,61.7,48.2,45.4,44.2,42.8,46.3,42.8,测试集,-1.4080490113231108,0.8697708249350324,1.7507844023512373,1.346777387177184,0.38472305603692836,0.44118175233049994,-2.154224085491637,-1.7753991298594154,2.5322466593862707,4.258178927828874,-0.4409210186598178,-0.2978855315724079,-1.7032233039334355,-0.9560105783319816,-1.285806341550086,0.8015543917539382,1.4130816357244302,0.7504651805813254,1.595850806062512,1.2952753190811448,1.0402310162567776,1.2326898417587528,1.833904141985796,1.0427414773345443,0.46750047197245914,1.0062306718507985,1.109653156518952,0.7297120141521336,0.5645054580038069,0.6466840846999606,-0.5366126768457912,-1.5222728762963358,-1.9463008337824375,-2.446563800525715,-1.2115327497864659,-2.4479952269186502,0.9742136734383888,1.8786308411163521,0.949842678196487,0.5288657135513624
2024-05-07 13:28:00,119.3,45.13,480841,61.8,60.5,48.0,42.1,197,204,427,467,50.0,1830.6,0,1,0,21700.354330000002,0.30456852791878175,0.28875247723292835,0.29411764705882354,0.307775506284126,0.1405152224824356,0.13611380159209607,0.1284796573875803,0.1340506227316557,117.9,119.6,118.2,44.69,41.71,46.24,503076.0,505240.0,503185.0,22482.466439999997,21073.560400000002,23267.274400000002,60.4,63.5,65.1,60.7,62.9,63.7,43.6,45.0,44.0,44.7,43.2,47.8,测试集,-1.1648618202236665,0.918091155162455,0.7566039440142446,1.1547626523592893,0.6749518711644367,0.39994231867459606,-0.6068191455465296,-2.6930675289661474,2.6880844924651504,4.080652465130097,-0.2115465093667419,-0.4954291889412322,-1.4079189794568896,-1.1123396709103193,-1.355293203933639,0.8696517506722101,0.5420597291804856,1.0393619455253187,1.7506351341136066,1.8471578839783511,1.7550181174960633,1.346741093102752,1.0005288005704163,1.5390047865841114,0.38457690478846174,1.0269612744749868,1.3584209779545418,0.4410204432975891,0.8944227425938182,1.059132460035473,-2.1543450875679917,-1.6629879972948804,-2.0167028733987697,-1.7758711423146876,-2.3059547385492007,-0.6824996225154986,1.8143276580374583,1.6320256086093372,0.12837047205727725,1.334224261639667
2024-05-07 13:29:00,117.4,47.94,494170,63.2,63.9,40.8,44.0,171,187,452,443,50.0,1902.0,0,1,0,23690.509799999996,0.3508771929824561,0.3003913304635659,0.32085561497326204,0.31134056867271775,0.13274336283185842,0.13545158980472624,0.13544018058690746,0.1338038069128185,119.3,116.2,120.5,45.13,44.07,49.64,480841.0,499614.0,492895.0,21700.354330000002,22017.988980000002,24467.307800000002,61.8,60.8,63.4,60.5,62.1,61.3,48.0,48.2,45.4,42.1,42.8,46.3,测试集,-1.4949015795729128,1.2266823550239447,1.3525756700845741,1.643361626767746,0.9651806862919464,1.1010126908249511,-3.1389363200021614,-2.0224636988496902,3.5558456368558686,4.344252364288886,-0.3024291165056813,-0.5289762111533197,-1.164727182829148,-1.702916242872923,-0.9557437452282015,0.9179789086142103,0.8012793634104615,1.4128406530574766,0.7565191508045109,1.5956478548077004,1.29506193766039,1.1546954665253164,1.2324445554966499,1.8337143235721898,0.6748093899324534,0.46723500362191234,1.005999897587456,0.3997787903183678,0.7294641002988133,0.564194409632857,-0.6069488686163226,-0.5372670293065178,-1.5238885960844515,-2.6936610956560916,-2.4471704790347175,-1.2121483038364442,3.4320335321287705,4.783076985228362,0.9493057380258481,1.0698351846126377
2024-05-07 13:30:00,121.9,45.66,485957,63.1,62.6,45.4,47.1,200,200,447,451,50.0,1875.8,0,1,0,22188.796619999997,0.3,0.3048357749080104,0.3,0.3068244396404597,0.1342281879194631,0.13483727315520927,0.13303769401330376,0.13409555624179506,117.4,117.9,119.6,47.94,44.69,41.71,494170.0,503076.0,505240.0,23690.509799999996,22482.466439999997,21073.560400000002,63.2,60.4,63.5,63.9,60.7,62.9,40.8,43.6,45.0,44.0,44.7,43.2,测试集,-0.713228465324694,0.9762951893000308,0.9853526386331811,1.274679113936895,0.9444500566399813,0.8329563720615805,-1.5211947918777302,-0.9283206076070484,3.8872112895423263,4.010330814612573,-0.3867385470863546,-0.48932185971973285,-1.4947731925382266,-1.40762795689162,-1.1120891855911998,1.2266137127437984,0.8693794368098616,0.5417564910780607,1.3524522266546093,1.7504163796901733,1.846875255451584,1.643373047828414,1.3465025616426711,1.0002627505505601,0.9650418750764467,0.384312593125161,1.0267305493737555,1.100886890965119,0.44078647628255396,0.8941531099012672,-3.139051772355419,-2.1554909207897883,-1.6646926753171134,-2.0229684374450665,-1.7763957117285216,-2.3067555785663965,3.6712769225798247,3.3404306061064513,0.5883046636461229,0.45424756613043327
2024-05-07 13:31:00,119.0,47.14,476091,60.5,63.3,41.2,44.8,190,196,447,441,50.0,1843.1,0,1,0,22442.929740000003,0.3157894736842105,0.31085081250199537,0.30612244897959184,0.30804892943637807,0.1342281879194631,0.1347166186042704,0.1360544217687075,0.1346397739288699,121.9,119.3,116.2,45.66,45.13,44.07,485957.0,480841.0,499614.0,22188.796619999997,21700.354330000002,22017.988980000002,63.1,61.8,60.8,62.6,60.5,62.1,45.4,48.0,48.2,47.1,42.1,42.8,测试集,-1.2169733611735472,1.138827209155905,0.5442199918172256,1.3370708133126348,0.40545368568889356,0.9772943898572409,-2.998263143643513,-1.7401041914322353,4.3356760826518155,4.10086931058895,-0.40329729817119303,-0.4153521971489793,-0.7130852748061949,-1.164449368436431,-1.7027275158514112,0.9761911670443455,0.9177085211578239,0.8009946527768528,0.9852530105125988,0.7564018936237997,1.595396784338319,1.2746312205311803,1.1544455609665605,1.2321997195800123,0.9443109832804469,0.6745410298637916,0.46700295114367585,0.8328161466001852,0.399546815708802,0.7291737597670629,-1.5213193616332188,-0.6076245898057915,-0.5382600414558121,-0.9286804161533925,-2.6942980248843664,-2.4479952269186502,1.7579158476643626,4.007756570776313,1.2091914250376965,0.722756099179527
2024-05-07 13:32:00,117.7,44.54,501353,60.3,63.9,42.3,48.6,208,202,443,432,49.91,1852.0,0,0,1,22330.26262,0.28846153846153844,0.31193934660939737,0.297029702970297,0.3036250827963949,0.13544018058690746,0.13543102834802553,0.1388888888888889,0.13438016852907758,119.0,117.4,117.9,47.14,47.94,44.69,476091.0,494170.0,503076.0,22442.929740000003,23690.509799999996,22482.466439999997,60.5,63.2,60.4,63.3,63.9,60.7,41.2,40.8,43.6,44.8,44.0,44.7,测试集,-1.4427900386230321,0.8532979850847752,1.6737449182174555,1.3094101405102454,0.3639924263849632,1.1010126908249511,-2.6114119086572383,-0.3988965311993187,4.416834216020231,3.7737710999306673,-0.3052509913607887,-0.4506375696759148,-1.2168397106779496,-1.4944774527684737,-1.4074083507213044,1.138746152849254,1.2263556280163963,0.8690995935621284,0.544148972224875,1.352274125905279,1.7501458897407582,1.3370329576229127,1.6431520846992729,1.3462681589901129,0.4053077965844614,0.9647694666024236,0.38408034399847923,0.9771619320274567,1.100621045462575,0.44045989703220445,-2.998379388814356,-3.1404967677796063,-2.1575069526314317,-1.7405715287246355,-2.023523257578173,-1.7771068972454507,1.6076942032293304,4.154969873292099,0.7971360739689913,0.1797577633718137
2024-05-07 13:33:00,117.1,46.69,487023,58.4,60.3,42.4,42.8,177,200,443,437,50.0,1793.6,0,1,0,22739.10387,0.3389830508474576,0.3188222511951325,0.3,0.30480155338463016,0.13544018058690746,0.1344160199689199,0.13729977116704806,0.13614419128497116,117.7,121.9,119.3,44.54,45.66,45.13,501353.0,485957.0,480841.0,22330.26262,22188.796619999997,21700.354330000002,60.3,63.1,61.8,63.9,62.6,60.5,42.3,45.4,48.0,48.6,47.1,42.1,测试集,-1.5470131205227962,1.0894086896051323,1.0330160687472911,1.4097839145480449,-0.02988953700236961,0.35870288501869224,-2.5762436145675762,-2.446002959975875,4.930004804367144,3.860759066653067,-0.4445517551351314,-0.21087291093810082,-1.4426606646894249,-0.7128319898767901,-1.1642043323788653,0.8531765831919831,0.9759231000315042,0.9174321321839376,1.6736006461782986,0.9851124000647967,0.7562561269957445,1.3093678347096829,1.2743884182901362,1.1541935902232208,0.363846012992462,0.9440388639782354,0.6743094690066681,1.100886890965119,0.8325632517331917,0.39921505949865266,-2.611530334076441,-1.5222728762963358,-0.6086620810721444,-0.3991862123025829,-0.9291012688154353,-2.6951646115350902,-0.14735556102199168,1.3848654155705287,1.145273620511691,0.5157957643333236
