时间戳,入口温度_℃,入口粉尘浓度_g_Nm3,烟气流量_Nm3_h,电场1电压_kV,电场2电压_kV,电场3电压_kV,电场4电压_kV,电场1振打周期_s,电场2振打周期_s,电场3振打周期_s,电场4振打周期_s,出口粉尘浓度_mg_Nm3,总电耗_kW,出口浓度原始缺失标记,右删失标记,未删失标记,入口粉尘负荷_kg_h,电场1振打频率_次_分钟,电场1_5分钟平均振打频率_次_分钟,电场2振打频率_次_分钟,电场2_5分钟平均振打频率_次_分钟,电场3振打频率_次_分钟,电场3_5分钟平均振打频率_次_分钟,电场4振打频率_次_分钟,电场4_5分钟平均振打频率_次_分钟,入口温度_℃_滞后1分钟,入口温度_℃_滞后3分钟,入口温度_℃_滞后5分钟,入口粉尘浓度_g_Nm3_滞后1分钟,入口粉尘浓度_g_Nm3_滞后3分钟,入口粉尘浓度_g_Nm3_滞后5分钟,烟气流量_Nm3_h_滞后1分钟,烟气流量_Nm3_h_滞后3分钟,烟气流量_Nm3_h_滞后5分钟,入口粉尘负荷_kg_h_滞后1分钟,入口粉尘负荷_kg_h_滞后3分钟,入口粉尘负荷_kg_h_滞后5分钟,电场1电压_kV_滞后1分钟,电场1电压_kV_滞后3分钟,电场1电压_kV_滞后5分钟,电场2电压_kV_滞后1分钟,电场2电压_kV_滞后3分钟,电场2电压_kV_滞后5分钟,电场3电压_kV_滞后1分钟,电场3电压_kV_滞后3分钟,电场3电压_kV_滞后5分钟,电场4电压_kV_滞后1分钟,电场4电压_kV_滞后3分钟,电场4电压_kV_滞后5分钟,数据集,入口温度_℃_标准化,入口粉尘浓度_g_Nm3_标准化,烟气流量_Nm3_h_标准化,入口粉尘负荷_kg_h_标准化,电场1电压_kV_标准化,电场2电压_kV_标准化,电场3电压_kV_标准化,电场4电压_kV_标准化,电场1_5分钟平均振打频率_次_分钟_标准化,电场2_5分钟平均振打频率_次_分钟_标准化,电场3_5分钟平均振打频率_次_分钟_标准化,电场4_5分钟平均振打频率_次_分钟_标准化,入口温度_℃_滞后1分钟_标准化,入口温度_℃_滞后3分钟_标准化,入口温度_℃_滞后5分钟_标准化,入口粉尘浓度_g_Nm3_滞后1分钟_标准化,入口粉尘浓度_g_Nm3_滞后3分钟_标准化,入口粉尘浓度_g_Nm3_滞后5分钟_标准化,烟气流量_Nm3_h_滞后1分钟_标准化,烟气流量_Nm3_h_滞后3分钟_标准化,烟气流量_Nm3_h_滞后5分钟_标准化,入口粉尘负荷_kg_h_滞后1分钟_标准化,入口粉尘负荷_kg_h_滞后3分钟_标准化,入口粉尘负荷_kg_h_滞后5分钟_标准化,电场1电压_kV_滞后1分钟_标准化,电场1电压_kV_滞后3分钟_标准化,电场1电压_kV_滞后5分钟_标准化,电场2电压_kV_滞后1分钟_标准化,电场2电压_kV_滞后3分钟_标准化,电场2电压_kV_滞后5分钟_标准化,电场3电压_kV_滞后1分钟_标准化,电场3电压_kV_滞后3分钟_标准化,电场3电压_kV_滞后5分钟_标准化,电场4电压_kV_滞后1分钟_标准化,电场4电压_kV_滞后3分钟_标准化,电场4电压_kV_滞后5分钟_标准化,电场1电压_振打交互项,电场2电压_振打交互项,电场3电压_振打交互项,电场4电压_振打交互项
2024-05-06 11:42:00,131.6,25.43,432266,56.6,55.9,45.1,46.4,204,229,452,449,50.0,1713.5,0,1,0,10992.524379999999,0.29411764705882354,0.28172013744769164,0.26200873362445415,0.2848112681998615,0.13274336283185842,0.13131918377731228,0.133630289532294,0.13206141016657544,131.5,127.8,130.7,21.64,23.22,24.12,440358.0,438596.0,420534.0,9529.34712,10184.19912,10143.28008,55.8,56.9,57.0,56.0,53.7,56.8,45.2,41.8,45.4,44.7,44.4,47.5,验证集,0.9717113587214647,-1.2453418118380293,-1.4153014197689542,-1.4740946457643456,-0.4030408707377372,-0.5485646554111789,-1.6266996741467137,-1.1753851765973231,2.1637724233243754,2.3826819435927025,-0.8695646472997046,-0.7658014787713825,0.9545156163554716,0.31199206147008235,0.816171245552435,-1.662032318789362,-1.4888602017145383,-1.3904465870074283,-1.0534559943406259,-1.1321585724825172,-1.939426801804055,-1.8338641988185078,-1.6734843491753244,-1.6840440797902494,-0.5690441178275124,-0.3412584987214162,-0.3207618167356941,-0.5281584017140974,-1.002601643798744,-0.36381443487204584,-1.5916555534037478,-2.7887089652832433,-1.5238885960844515,-1.7758711423146876,-1.882307517092659,-0.7884293587796867,-0.87208872157496,-1.307055099341369,1.4145205284119315,0.9001117063641926
2024-05-06 11:43:00,133.0,21.53,425355,53.3,56.1,45.5,44.2,229,204,473,469,49.86,1645.2,0,0,1,9157.89315,0.26200873362445415,0.2798232416386458,0.29411764705882354,0.29006336904019764,0.12684989429175475,0.13115724774204623,0.1279317697228145,0.13104022530847761,131.6,133.3,128.7,25.43,20.72,21.08,432266.0,436861.0,439562.0,10992.524379999999,9051.75992,9265.96696,56.6,52.9,54.7,55.9,54.6,56.7,45.1,44.2,39.0,46.4,42.0,46.9,验证集,1.2148985498209115,-1.6736356479447239,-1.7243088921128695,-1.9245111840239055,-1.0871516492525797,-0.5073252217552751,-1.4860264977880682,-1.951873821995325,2.022345046809773,2.7710210807462765,-0.8917889105269943,-0.9046001638745238,0.971886458971738,1.2673365161154757,0.46873693363466273,-1.245759753788956,-1.7634572718734112,-1.7243804902126523,-1.4152453596177657,-1.2097216547098686,-1.0888878134742992,-1.4745847680338893,-1.951568364777711,-1.8994985357985292,-0.40319698345951605,-1.170482603688933,-0.7975668078205757,-0.5487792282037081,-0.8170231712168631,-0.3844368536388203,-1.6268236492890134,-1.94441823929197,-3.7767538638070515,-1.1757777112837713,-2.7296019600057453,-1.0002888313080653,-2.19859575299703,-1.4058088842781467,1.325221951476666,1.7656653792393642
2024-05-06 11:44:00,128.3,27.26,438773,54.6,51.4,42.9,43.5,205,218,447,456,50.0,1613.4,0,1,0,11960.95198,0.2926829268292683,0.28121696986164235,0.27522935779816515,0.28510924059983067,0.1342281879194631,0.13174467963666095,0.13157894736842105,0.13074847597950107,133.0,131.5,127.8,21.53,21.64,23.22,425355.0,440358.0,438596.0,9157.89315,9529.34712,10184.19912,53.3,55.8,56.9,56.1,56.0,53.7,45.5,45.2,41.8,44.2,44.7,44.4,验证集,0.3984844082727738,-1.0443731656648876,-1.1243577614645328,-1.2363379783674788,-0.8176534637770352,-1.476451912669002,-2.4004021441192687,-2.1989383909856,2.12625762082295,2.404713954823506,-0.8111691705625405,-0.9442545153081108,1.2150782555994821,0.9546783309588004,0.3123914932716667,-1.6741141082748618,-1.6624055500549457,-1.4893085978247644,-1.724232792073316,-1.05338845669889,-1.1320673732139748,-1.9250737703124545,-1.8342911048804023,-1.673995000045972,-1.0873164127274981,-0.5692951275874837,-0.3414924685219936,-0.5075375752244868,-0.5283455472006038,-1.0031094166420889,-1.486151265747953,-1.5926304367956068,-2.791125309178415,-1.9523692102649575,-1.7763957117285216,-1.8830366335096413,-1.7385419085482028,-3.550444518021006,1.9471322162617708,2.0763575045725045
2024-05-06 11:45:00,130.2,24.31,439077,54.6,57.3,44.7,43.7,217,215,469,430,49.98,1672.5,0,0,1,10673.96187,0.2764976958525346,0.27769297962038453,0.27906976744186046,0.28062168655051434,0.1279317697228145,0.13078236101485216,0.13953488372093023,0.1323972470344092,128.3,131.6,133.3,27.26,25.43,20.72,438773.0,432266.0,436861.0,11960.95198,10992.524379999999,9051.75992,54.6,56.6,52.9,51.4,55.9,54.6,42.9,45.1,44.2,43.5,46.4,42.0,验证集,0.7285241676220179,-1.3683390160532851,-1.1107651885239236,-1.5523042721062434,-0.8176534637770352,-0.2598886198198565,-1.7673728505053594,-2.1283485141312353,1.8635185223930524,2.072905232862637,-0.9432387394170891,-0.7201547819026973,0.3986486526349177,0.9720482301341702,1.2678358510455427,-1.0447627105301847,-1.2461163916940947,-1.7639252945395867,-1.1243205697193044,-1.4151408840093957,-1.2096207232640128,-1.2367898498131706,-1.4749903954039933,-1.9521044529154916,-0.8178148193795046,-0.4034503065939794,-1.1707185399739626,-1.4767164202361733,-0.5489653774874798,-0.8175076477411086,-2.400521758764849,-1.6278092170452436,-1.9463008337824375,-2.1994665053953364,-1.1762288146650868,-2.730474523623154,-1.5237123746473418,-0.538724479986029,1.6670545395906626,1.5327403600071097
2024-05-06 11:46:00,130.4,24.71,438855,55.4,51.5,43.5,46.9,214,225,450,455,50.0,1630.4,0,1,0,10844.10705,0.2803738317757009,0.2811361670281563,0.26666666666666666,0.275418434517994,0.13333333333333333,0.1310173096198448,0.13186813186813187,0.13290880444251835,130.2,133.0,131.5,24.31,21.53,21.64,439077.0,425355.0,440358.0,10673.96187,9157.89315,9529.34712,54.6,53.3,55.8,57.3,56.1,56.0,44.7,45.5,45.2,43.7,44.2,44.7,验证集,0.7632651949219417,-1.324411443119265,-1.1206913437634474,-1.510532279062633,-0.6518084265613165,-1.45583219584105,-2.189392379581299,-0.9989104844614133,2.12023318200012,1.6881779654074667,-0.9109941581930102,-0.6506242801161933,0.7286946623439938,1.2152268185893615,0.9551449703195458,-1.3687743376413188,-1.674487821141936,-1.662866350148532,-1.1107288782902078,-1.724096769469468,-1.0533071410594115,-1.5528069769152104,-1.925506078354518,-1.834816465278287,-0.8178148193795046,-1.0875601931921817,-0.5695296381712853,-0.2600876573491636,-0.5077257169137278,-0.5287937850062502,-1.7674960328300737,-1.487094096046699,-1.5942906357007811,-2.1288672782152274,-1.9529153873354148,-1.7771068972454507,-1.3819858543025918,-2.4577038343496285,1.994523667790857,0.6499154148532249
2024-05-06 11:47:00,131.8,23.81,430367,55.9,53.5,43.2,43.6,234,229,469,448,50.0,1607.1,0,1,0,10247.03827,0.2564102564102564,0.27359468889844285,0.26200873362445415,0.275418434517994,0.1279317697228145,0.13005499099803602,0.13392857142857142,0.13296846082177383,130.4,128.3,131.6,24.71,27.26,25.43,438855.0,438773.0,432266.0,10844.10705,11960.95198,10992.524379999999,55.4,54.6,56.6,51.5,51.4,55.9,43.5,42.9,45.1,46.9,43.5,46.4,验证集,1.0064523860213885,-1.4232484822208102,-1.500210288236773,-1.6571174066855068,-0.5481552783014921,-1.0434378592820177,-2.2948972618502825,-2.1636434525584174,1.5579611468986665,1.6881779654074667,-1.0430637270475587,-0.6425158294933565,0.7634363475765316,0.39884155734693855,0.9725166859154335,-1.3248405576940463,-1.0451113363377995,-1.2465474379288615,-1.1206543897943508,-1.1242457969469315,-1.4150141777193013,-1.5110282635000314,-1.2371813935360059,-1.4754828893744123,-0.6519676850115098,-0.8180623590777378,-0.4036844238808907,-1.4560955937465627,-1.4768577403968857,-0.5494162037730261,-2.1895131834532573,-2.4017423825372433,-1.6294916555089474,-0.9992796433335015,-2.200042933185066,-1.1768383917483807,-0.8540046260611504,-1.7615088023118393,2.393724091136793,1.3901751676484413
2024-05-06 11:48:00,129.7,26.44,424279,53.1,55.3,41.3,45.7,228,222,465,457,50.0,1607.8,0,1,0,11217.93676,0.2631578947368421,0.2738245211209205,0.2702702702702703,0.27064895916028336,0.12903225806451613,0.1304914637525883,0.13129102844638948,0.1336403125664888,131.8,130.2,133.0,23.81,24.31,21.53,430367.0,439077.0,425355.0,10247.03827,10673.96187,9157.89315,55.9,54.6,53.3,53.5,57.3,56.1,43.2,44.7,45.5,43.6,43.7,44.2,验证集,0.6416715993722157,-1.1344246901796287,-1.7724194463368679,-1.4187541161689516,-1.1286129085565086,-0.672282956378889,-2.963094849553854,-1.4224497455875955,1.5750968103908443,1.3355240462625975,-0.9831617702485453,-0.5511982408988747,1.0066281442042757,0.7288696416789787,1.215720704257875,-1.4236915625754094,-1.3691358791252697,-1.674949484803984,-1.5001487215383402,-1.1106554932021966,-1.7239312971405196,-1.6576369740657406,-1.553217237075648,-1.9260397824885276,-0.5483132260315127,-0.8180623590777378,-1.0877959328287659,-1.0436790639543558,-0.2602877534712205,-0.5081713662394743,-2.295017471109052,-1.7685243380437885,-1.4886875762762852,-2.164166891805282,-2.1294350629423078,-1.9536564576857658,-1.7776745924332904,-0.8978500541365152,2.913201577701714,0.7840517975349345
2024-05-06 11:49:00,128.9,26.48,431538,54.8,54.9,44.9,46.1,211,230,455,468,49.77,1654.4,0,0,1,11427.12624,0.2843601895734597,0.27215997366975875,0.2608695652173913,0.26777700064412857,0.13186813186813187,0.13001945254232206,0.1282051282051282,0.13296554873383024,129.7,130.4,128.3,26.44,24.71,27.26,424279.0,438855.0,438773.0,11217.93676,10844.10705,11960.95198,53.1,55.4,54.6,55.3,51.5,51.4,41.3,43.5,42.9,45.7,46.9,43.5,验证集,0.5027074901725354,-1.1300319328862267,-1.447852054968834,-1.367396437371607,-0.7761922044731063,-0.7547618236906952,-1.6970362623260378,-1.2812699918788681,1.4509926935599429,1.1231720892059167,-1.047941060206797,-0.6429116383170674,0.6418404492626569,0.7636094400297232,0.3992500712511122,-1.134826959422093,-1.32520034789985,-1.0455280159336116,-1.7723402262105135,-1.1205799913315753,-1.1241555905287546,-1.4192353351304507,-1.511436049273432,-1.2376521343283644,-1.128778196319496,-0.6522175380842351,-0.8182974596068752,-0.6725041871413704,-1.4562379101100096,-1.477425048277929,-2.9632112929290932,-2.190669701039425,-2.403914091288592,-1.4228750064141478,-0.9997091390581936,-2.200825842302208,-1.1262492174886625,-0.847727414367546,1.778393979951328,0.8237433896053388
2024-05-06 11:50:00,128.9,25.37,437544,58.1,57.8,41.0,45.5,219,207,459,442,50.0,1715.4,0,1,0,11100.491280000002,0.273972602739726,0.27165495504719706,0.2898550724637681,0.26993406164851014,0.13071895424836602,0.13057688944743234,0.13574660633484162,0.1322078932566125,128.9,131.8,130.2,26.48,23.81,24.31,431538.0,430367.0,439077.0,11427.12624,10247.03827,10673.96187,54.8,55.9,54.6,54.9,53.5,57.3,44.9,43.2,44.7,46.1,43.6,43.7,验证集,0.5027074901725354,-1.251930947778132,-1.1793093145698246,-1.447587914302777,-0.09208142595826371,-0.15679003568009836,-3.0685997318228373,-1.4930396224419604,1.4133398828260495,1.2826646874431493,-0.9714378625619758,-0.7458916063072906,0.502873708332521,1.0067880284849147,0.729312667572992,-1.1304335814273658,-1.4240552931570443,-1.369575718057102,-1.4477938838295499,-1.5000355774674592,-1.1105669920185461,-1.367869393794997,-1.6580534428899887,-1.553716886714703,-0.7763530357875067,-0.5485645249632954,-0.8182974596068752,-0.7549874930998114,-1.043841304372496,-0.26070234103816775,-1.6971598410595448,-2.296206041788333,-1.7702957347416093,-1.2816765520539324,-2.164738998063687,-2.130206018126081,-0.130142351774308,-0.2011090421098136,2.9809539645402294,1.1136457222636644
2024-05-06 11:51:00,132.4,25.95,438200,57.1,52.6,42.0,43.0,236,233,443,454,50.0,1594.2,0,1,0,11371.29,0.2542372881355932,0.2664276463191755,0.2575107296137339,0.26810287423792356,0.13544018058690746,0.1309982588981472,0.13215859030837004,0.13226598494466016,128.9,129.7,130.4,25.37,26.44,24.71,437544.0,424279.0,438855.0,11100.491280000002,11217.93676,10844.10705,58.1,53.1,55.4,57.8,55.3,51.5,41.0,41.3,43.5,45.5,45.7,46.9,验证集,1.1106754679211501,-1.1882359670238032,-1.1499779729611415,-1.3811046777629086,-0.29938772247791273,-1.229015310733582,-2.716916790926222,-2.37541308312151,1.0236060049237927,1.1472671083387522,-0.9136086982673177,-0.737995827347685,0.502873708332521,0.6420201458021251,0.7640560987647721,-1.2523498207810468,-1.1351791753499099,-1.3256370465827303,-1.1792685590823302,-1.7721992919343845,-1.1204902448779748,-1.448073772110141,-1.419637684373775,-1.5119318770486774,-0.09223360651952457,-1.1290213984405566,-0.6524522453164819,-0.1569835249011119,-0.6726843592087343,-1.4568026295111531,-3.068715580584888,-2.9646028665314246,-2.192707972439598,-1.4934742335942566,-1.4233563605147355,-1.0002888313080653,-0.3064550705288494,-1.4100088416493697,2.482198812658724,1.753044943570774
2024-05-06 11:52:00,129.6,24.02,426566,56.6,54.2,45.7,43.8,238,222,463,475,50.0,1639.8,0,1,0,10246.11532,0.25210084033613445,0.2655657631043511,0.2702702702702703,0.2697551815670868,0.12958963282937366,0.13132983151945904,0.12631578947368421,0.1307434285536827,132.4,128.9,131.8,25.95,26.48,23.81,438200.0,431538.0,430367.0,11371.29,11427.12624,10247.03827,57.1,54.8,55.9,52.6,54.9,53.5,42.0,44.9,43.2,43.0,46.1,43.6,验证集,0.6243010857222563,-1.4001865064304495,-1.6701621624053768,-1.657343998240904,-0.4030408707377372,-0.8990998414863557,-1.415689909608744,-2.093053575704055,0.9593463437693414,1.269438335058517,-0.8681033405321454,-0.9449405576648776,1.110853199901879,0.503060952399162,1.0072601171072137,-1.188645839857502,-1.130785622227368,-1.4244990574000664,-1.1499391196827005,-1.4476860850823132,-1.4998982190708992,-1.38157983959864,-1.368268700837904,-1.658562682244464,-0.2995425244795189,-0.7766011538293629,-0.5487989863849858,-1.2292665023608487,-0.7551636803562367,-1.0443542541756408,-2.7170346217322354,-1.6981667775445173,-2.298311031864094,-2.3759645733456063,-1.2821406200292216,-2.1655159302141445,-0.3866557857318599,-1.1413518058278158,1.2289651396890018,1.9778112130482557
2024-05-06 11:53:00,129.9,25.91,432526,54.6,51.0,44.0,41.1,204,230,467,451,50.0,1583.9,0,1,0,11206.74866,0.29411764705882354,0.27175771356874734,0.2608695652173913,0.267875040556511,0.1284796573875803,0.13121931138407186,0.13303769401330376,0.13109276166706557,129.6,128.9,129.7,24.02,25.37,26.44,426566.0,437544.0,424279.0,10246.11532,11100.491280000002,11217.93676,56.6,58.1,53.1,54.2,57.8,55.3,45.7,41.0,41.3,43.8,45.5,45.7,验证集,0.6764126266721395,-1.1926287243172051,-1.4036761929118542,-1.4215008835788263,-0.8176534637770352,-1.5589307799808083,-2.013550909132991,-3.046016913237967,1.4210012778526357,1.130421137946339,-0.8832712343040597,-0.8974594611562144,0.6244696066463906,0.503060952399162,0.6424540895935489,-1.4006263281030913,-1.2527067213779075,-1.1356022924560731,-1.6700895739133288,-1.1791881762307441,-1.7720277839727048,-1.6578636020756934,-1.4484778293393938,-1.4201251150481469,-0.40319698345951605,-0.09249126723116062,-1.1292572364013636,-0.8993332785270829,-0.15718860203684207,-0.6731507163736802,-1.4158150739774216,-3.0701392072803326,-2.967130408219243,-2.093567664625175,-1.4939642307574936,-1.4240077763648205,-1.1618866168678008,-1.762248306285479,1.7785115968439587,2.7336766976272613
2024-05-06 11:54:00,131.6,23.72,419532,59.2,55.2,46.4,43.6,236,214,472,448,50.0,1686.3,0,1,0,9951.29904,0.2542372881355932,0.2657331332811741,0.2803738317757009,0.2717758938681729,0.1271186440677966,0.1302694138240048,0.13392857142857142,0.1322374503117542,129.9,132.4,128.9,25.91,25.95,26.48,432526.0,438200.0,431538.0,11206.74866,11371.29,11427.12624,54.6,57.1,54.8,51.0,52.6,54.9,44.0,42.0,44.9,41.1,43.0,46.1,验证集,0.9717113587214647,-1.4331321861309647,-1.9846692613009203,-1.729723736516787,0.13595550021335048,-0.6929026732068394,-1.1695118509811147,-2.1636434525584174,0.9718250075430617,1.4188493413005798,-1.0136361242385816,-0.7418742333932109,0.6765821344951947,1.111007423537138,0.503480364826443,-1.193039217852229,-1.1890002011010492,-1.131208425308636,-1.4036208866849855,-1.1498617313078954,-1.447555295204274,-1.4219825444464034,-1.381979958656724,-1.3687514326209937,-0.8178148193795046,-0.29979729347303985,-0.7768361560342776,-1.5591997261946144,-1.2294197769543769,-0.7556403914407823,-2.013672704026931,-2.7183514047839696,-1.6998936951252797,-3.0466572315566314,-2.3765626087919594,-1.2827681280125687,0.13212495502036006,-0.983124501464935,1.1854594598795867,1.605151327703016
2024-05-06 11:55:00,129.6,24.58,437881,57.0,54.6,43.6,40.8,235,196,452,478,49.94,1645.4,0,0,1,10763.114979999998,0.2553191489361702,0.2620024425204629,0.30612244897959184,0.27502936917133763,0.13274336283185842,0.13067429554070328,0.12552301255230125,0.13019273155524613,131.6,129.6,128.9,23.72,24.02,25.37,419532.0,426566.0,437544.0,9951.29904,10246.11532,11100.491280000002,59.2,56.6,58.1,55.2,54.2,57.8,46.4,45.7,41.0,43.6,43.8,45.5,验证集,0.6243010857222563,-1.3386879043228217,-1.1642412320665834,-1.5304164755154956,-0.3201183521298779,-0.8166209741745495,-2.154224085491637,-3.1519017285195146,0.6936748822918227,1.6594105624938489,-0.9580697530288578,-1.0197908834086626,0.971886458971738,0.6246502466267553,0.503480364826443,-1.4335766630635456,-1.4009891392636988,-1.2531382386500172,-1.9845762762563097,-1.6699590792231727,-1.1790910759532485,-1.7302549849655826,-1.6582800843222172,-1.4489678981174698,0.13580620323646944,-0.4034503065939794,-0.09272464708640234,-0.6931250136309796,-0.8995024923643655,-0.15759024720428966,-1.1696384027805666,-1.4167365355474253,-3.072733467643739,-2.164166891805282,-2.094131127820931,-1.4946276005409473,-0.2220580602331453,-1.355109470099264,2.0638969375557896,3.2142806481442063
2024-05-06 11:56:00,128.1,23.89,423734,55.1,52.5,43.2,46.4,223,228,482,462,49.97,1621.7,0,0,1,10123.00526,0.26905829596412556,0.26496664408616943,0.2631578947368421,0.27615880219595934,0.12448132780082988,0.12848252498348778,0.12987012987012986,0.1297350394675981,129.6,129.9,132.4,24.58,25.91,25.95,437881.0,432526.0,438200.0,10763.114979999998,11206.74866,11371.29,57.0,54.6,57.1,54.6,51.0,52.6,43.6,44.0,42.0,40.8,41.1,43.0,验证集,0.36374338097285003,-1.414462967634006,-1.796787710325789,-1.6875684957548414,-0.7140003155172107,-1.2496350275615338,-2.2948972618502825,-1.1753851765973231,0.9146776642575988,1.7429205825006764,-1.258870533518235,-1.082000050969169,0.6244696066463906,0.6767599441528694,1.1114904106825443,-1.33911903617691,-1.193393754223591,-1.1894271650121786,-1.1642014537809962,-1.4035175979119252,-1.1497683107470094,-1.530915658966845,-1.4223850563960092,-1.3824639446540379,-0.3202734162755186,-0.8180623590777378,-0.3000311649493946,-0.8168499725686419,-1.559337061544388,-1.2299560230766209,-2.1543450875679917,-2.0147757997912437,-2.7207232695620824,-3.1525560723267945,-3.0473373760981524,-2.3773754027425236,-0.6530801408764708,-2.178014610150797,2.888978540395002,1.2717668209867092
2024-05-06 11:57:00,128.3,23.45,436282,55.4,57.6,46.6,41.7,219,219,452,473,50.0,1667.3,0,1,0,10230.8129,0.273972602739726,0.2693409965668877,0.273972602739726,0.2768992686898505,0.13274336283185842,0.12911327098398473,0.12684989429175475,0.1298418604312122,128.1,131.6,129.6,23.89,23.72,24.02,423734.0,419532.0,426566.0,10123.00526,9951.29904,10246.11532,55.1,59.2,56.6,52.5,55.2,54.2,43.2,46.4,45.7,46.4,43.6,43.8,验证集,0.3984844082727738,-1.4627832978614281,-1.2357363772377483,-1.6611008638881728,-0.6518084265613165,-0.19802946933600074,-1.0991752628017908,-2.8342472826748746,1.2408174513497094,1.797670506020884,-1.1723063223988588,-1.0674810251791595,0.36390696740238004,0.9720482301341702,0.6250823739976612,-1.4149048065859546,-1.4339407876827637,-1.4014312548760213,-1.7967069098580717,-1.9844136731062791,-1.6698003997857092,-1.6880929621743193,-1.7306757546658063,-1.6587893444083357,-0.7141603603995075,0.1355453616349068,-0.4036844238808907,-1.2498873288504593,-0.6933041894956087,-0.8999973228082108,-2.295017471109052,-1.1704850737999728,-1.418285536659953,-1.1757777112837713,-2.164738998063687,-2.09489610603802,-0.8087752706140771,-0.35599173634829556,1.2885701100069664,3.0255051949210223
2024-05-06 11:58:00,130.6,22.87,420806,54.1,57.2,43.5,42.2,214,235,450,448,49.92,1613.4,0,0,1,9623.83322,0.2803738317757009,0.2665922335102632,0.2553191489361702,0.2757891854336062,0.13333333333333333,0.13008400617313534,0.13392857142857142,0.13002003591426575,128.3,129.6,129.9,23.45,24.58,25.91,436282.0,437881.0,432526.0,10230.8129,10763.114979999998,11206.74866,55.4,57.0,54.6,57.6,54.6,51.0,46.6,43.6,44.0,41.7,40.8,41.1,验证集,0.7980062222218605,-1.526478278615757,-1.9277056497011305,-1.8101191961769434,-0.9213066120368597,-0.28050833664780694,-2.189392379581299,-2.657772590538965,1.035877176873479,1.7155912034706022,-1.0390816554355564,-1.043263546267932,0.3986486526349177,0.6246502466267553,0.677197520785329,-1.4632319645279546,-1.3394793955481115,-1.1938210321596157,-1.2356919623175935,-1.164122609250561,-1.4033923500460967,-1.6616210721359013,-1.5313246225915846,-1.4228727383816113,-0.6519676850115098,-0.32052789609722804,-0.8182974596068752,-0.1982251778803317,-0.8170231712168631,-1.5599147233450312,-1.0993022110100352,-2.1554909207897883,-2.0167028733987697,-2.834859550016307,-3.15324918146229,-3.0482637324157205,-0.9543604923116117,-0.48123763485314797,2.2749574581733283,2.772757257979389
2024-05-06 11:59:00,131.4,25.78,438251,55.8,55.1,44.9,43.7,205,225,454,451,50.0,1678.7,0,1,0,11298.11078,0.2926829268292683,0.27428136124899816,0.26666666666666666,0.2730477524117994,0.13215859030837004,0.13109199542125002,0.13303769401330376,0.1298418604312122,130.6,128.1,131.6,22.87,23.89,23.72,420806.0,423734.0,419532.0,9623.83322,10123.00526,9951.29904,54.1,55.1,59.2,57.2,52.5,55.2,43.5,43.2,46.4,42.2,46.4,43.6,验证集,0.9369703314215458,-1.2069051855207615,-1.1476976400007104,-1.3990707574883339,-0.5688859079534573,-0.7135223900347913,-1.6970362623260378,-2.1283485141312353,1.6091575640139544,1.512890271668875,-0.9007442042093674,-1.0674810251791595,0.7981780328090643,0.36410175899619407,0.9725166859154335,-1.5269359454514992,-1.4152681869119603,-1.4343852584818,-1.9276163588856874,-1.7965634877925438,-1.9842155376830972,-1.8106633788269104,-1.688511234785616,-1.7311916370239813,-0.9214692783595018,-0.7144093459567983,0.13531252256288942,-0.2807084838387728,-1.2500396072412527,-0.6937731351404546,-2.1895131834532573,-2.296206041788333,-1.1718783980027951,-2.658361482066037,-1.1762288146650868,-2.1655159302141445,-0.915427061844252,-1.0794810825015604,1.5285955776233062,2.271971653803352
2024-05-06 12:00:00,130.3,27.89,432575,56.2,57.3,44.0,43.2,224,256,454,444,50.0,1638.0,0,1,0,12064.51675,0.26785714285714285,0.27678896003319275,0.234375,0.258698262615881,0.13215859030837004,0.13097504091655235,0.13513513513513514,0.13176428494777898,131.4,128.3,129.6,25.78,23.45,24.58,438251.0,436282.0,437881.0,11298.11078,10230.8129,10763.114979999998,55.8,55.4,57.0,55.1,57.6,54.6,44.9,46.6,43.6,43.7,41.7,40.8,验证集,0.7458946812719822,-0.9751872382938063,-1.4014852847734007,-1.2109120047841948,-0.4859633893455965,-0.2598886198198565,-2.013550909132991,-2.304823206267145,1.7961172882690455,0.4518922719457125,-0.9167951572523277,-0.8061865171441132,0.9371447737392052,0.39884155734693855,0.6250823739976612,-1.2073176963350924,-1.463597271259922,-1.3399171148119013,-1.1476589346074244,-1.2356058187500047,-1.1640273993152872,-1.3995488097471116,-1.6620377769224328,-1.5318222696405892,-0.5690441178275124,-0.6522175380842351,-0.3207618167356941,-0.7137458401205902,-0.19842826261059257,-0.8175076477411086,-1.6971598410595448,-1.1001275133006991,-2.1575069526314317,-2.1288672782152274,-2.83551376536988,-3.154193468679911,-0.8728472450694472,-0.11744165886323049,1.846013722374148,1.8581173932934376
